6656,2008-02-06 00:15:16,116.03798,39.79082
2237,2008-02-07 13:23:27,116.21644,39.83687
2237,2008-02-07 13:23:32,116.21676,39.84238
2237,2008-02-07 13:24:12,116.21882,39.8382
2237,2008-02-07 13:24:22,116.21783,39.834
2237,2008-02-07 13:24:32,116.21634,39.83517
2237,2008-02-07 13:24:42,116.2143,39.8423
2237,2008-02-07 13:24:52,116.21191,39.84528
2237,2008-02-07 13:25:02,116.20949,39.84482
2237,2008-02-07 13:25:12,116.20738,39.84345
2237,2008-02-07 13:26:07,116.20465,39.8347
2237,2008-02-07 13:26:32,116.20569,39.84675
2237,2008-02-07 13:26:37,116.2059,39.84618
2237,2008-02-07 13:26:42,116.20608,39.81803
2237,2008-02-07 13:26:47,116.20623,39.83418
2237,2008-02-07 13:26:57,116.20655,39.82773
2237,2008-02-07 13:27:07,116.20685,39.83273
2237,2008-02-07 13:27:12,116.20699,39.8218
2237,2008-02-07 13:27:57,116.20469,39.83485
2237,2008-02-07 13:28:02,116.20367,39.83613
2237,2008-02-07 13:28:07,116.20268,39.84248
2237,2008-02-07 13:28:12,116.20175,39.81143
2237,2008-02-07 13:28:22,116.20006,39.80677
2237,2008-02-07 13:28:27,116.19932,39.82763
2237,2008-02-07 13:28:37,116.19805,39.80402
2237,2008-02-07 13:28:42,116.19753,39.80038
2237,2008-02-07 13:28:47,116.19713,39.83398
2237,2008-02-07 13:28:52,116.19687,39.8222
2237,2008-02-07 13:28:57,116.19667,39.81035
2237,2008-02-07 13:29:02,116.19648,39.83943
2237,2008-02-07 13:29:07,116.19627,39.82093
2237,2008-02-07 13:29:12,116.19606,39.84155
2237,2008-02-07 13:29:17,116.19582,39.81973
2237,2008-02-07 13:29:22,116.19557,39.80103
2237,2008-02-07 13:29:27,116.19527,39.81147
2237,2008-02-07 13:29:32,116.19494,39.79168
2237,2008-02-07 13:29:37,116.19458,39.81528
2237,2008-02-07 13:29:42,116.19421,39.80013
2237,2008-02-07 13:29:47,116.19381,39.78855
2237,2008-02-07 13:29:52,116.19341,39.82207
2237,2008-02-07 13:29:57,116.19298,39.81143
2237,2008-02-07 13:30:02,116.19254,39.7959
2237,2008-02-07 13:30:07,116.19209,39.82122
