7105,2008-02-06 19:59:55,116.85742,40.12511
6656,2008-02-08 04:43:38,116.82184,40.3262
6656,2008-02-08 04:43:38,116.82184,40.3262
6656,2008-02-08 13:32:05,120.26777,40.32474
6656,2008-02-08 13:32:05,120.26777,40.32474
5075,2008-02-03 04:12:00,117.11584,40.08633
5075,2008-02-03 04:12:00,117.11584,40.08633
5075,2008-02-06 18:16:54,117.20492,40.18844
9109,2008-02-08 04:01:00,117.12386,40.14736
9109,2008-02-08 04:01:00,117.12386,40.14736
9109,2008-02-08 12:33:56,117.22189,40.15107
9109,2008-02-08 12:33:56,117.22189,40.15107
4798,2008-02-03 11:49:03,116.97796,40.13488
4798,2008-02-06 16:54:30,123.53217,42.30713
8717,2008-02-07 04:11:16,117.01318,40.12936
8717,2008-02-07 04:11:16,117.01318,40.12936
8717,2008-02-07 11:23:59,117.09517,40.13439
8717,2008-02-07 11:23:59,117.09517,40.13439
8717,2008-02-08 04:41:25,117.11982,40.08433
8717,2008-02-08 04:41:25,117.11982,40.08433
1131,2008-02-05 15:02:00,116.93127,40.42362
1131,2008-02-06 03:00:46,116.82023,40.36647
1131,2008-02-06 03:00:51,116.82124,40.36658
1131,2008-02-06 03:00:56,116.82229,40.36669
1131,2008-02-06 03:01:01,116.8234,40.36677
1131,2008-02-06 03:01:06,116.82444,40.36685
1131,2008-02-06 03:01:11,116.82541,40.36695
1131,2008-02-06 03:01:16,116.82627,40.36704
1131,2008-02-06 03:01:21,116.82706,40.36713
1131,2008-02-06 03:01:26,116.82776,40.36722
1131,2008-02-06 03:01:31,116.82792,40.36725
1131,2008-02-06 03:01:36,116.82793,40.36724
1131,2008-02-06 03:01:41,116.82793,40.36724
1131,2008-02-06 03:01:46,116.82793,40.36724
1131,2008-02-06 03:01:51,116.82794,40.36724
1131,2008-02-06 03:01:56,116.82796,40.36724
1131,2008-02-06 03:02:01,116.82798,40.36723
1131,2008-02-06 03:02:06,116.828,40.36722
1131,2008-02-06 03:02:11,116.82802,40.3672
1131,2008-02-06 03:02:16,116.82803,40.36719
1131,2008-02-06 03:02:21,116.82804,40.36718
1131,2008-02-06 03:02:26,116.82806,40.36717
1131,2008-02-06 03:02:31,116.82807,40.36716
1131,2008-02-06 03:02:36,116.82808,40.36716
1131,2008-02-06 03:02:41,116.82808,40.36715
1131,2008-02-06 03:02:46,116.82807,40.36715
1131,2008-02-06 03:02:51,116.82806,40.36716
1131,2008-02-06 03:02:56,116.82805,40.36717
1131,2008-02-06 03:03:01,116.82804,40.36717
1131,2008-02-06 03:03:06,116.82815,40.36738
1131,2008-02-06 03:03:11,116.82817,40.36776
1131,2008-02-06 03:03:16,116.82819,40.36818
1131,2008-02-06 03:03:21,116.82826,40.36872
1131,2008-02-06 03:03:26,116.82828,40.36938
1131,2008-02-06 03:03:31,116.82831,40.37005
1131,2008-02-06 03:03:36,116.82834,40.37066
1131,2008-02-06 03:03:41,116.82837,40.37125
1131,2008-02-06 03:03:46,116.82842,40.37183
1131,2008-02-06 03:03:46,116.82842,40.37183
1131,2008-02-06 03:03:51,116.82847,40.37242
1131,2008-02-06 03:03:51,116.82847,40.37242
1131,2008-02-06 03:03:56,116.82851,40.37305
1131,2008-02-06 03:04:01,116.82858,40.37363
1131,2008-02-06 03:04:06,116.82864,40.3743
1131,2008-02-06 03:04:11,116.82871,40.37504
1131,2008-02-06 03:04:16,116.82878,40.37581
1131,2008-02-06 03:04:21,116.82905,40.37634
1131,2008-02-06 03:04:26,116.82975,40.37651
1131,2008-02-06 03:04:31,116.83063,40.37648
1131,2008-02-06 03:04:36,116.83144,40.37622
1131,2008-02-06 03:04:41,116.83217,40.37583
1131,2008-02-06 03:04:46,116.83289,40.37543
1131,2008-02-06 03:04:51,116.83355,40.37509
1131,2008-02-06 03:04:56,116.83394,40.37488
1131,2008-02-06 03:05:01,116.83396,40.37485
1131,2008-02-06 03:05:06,116.83425,40.37477
1131,2008-02-06 03:05:11,116.835,40.37475
1131,2008-02-06 03:05:16,116.83588,40.37475
1131,2008-02-06 03:05:21,116.83686,40.37475
1131,2008-02-06 03:05:26,116.83787,40.37475
1131,2008-02-06 03:05:31,116.83881,40.37476
1131,2008-02-06 03:05:36,116.83954,40.37478
1131,2008-02-06 03:05:41,116.83968,40.3748
1131,2008-02-06 03:05:46,116.8397,40.37482
1131,2008-02-06 03:05:51,116.83971,40.37482
1131,2008-02-06 03:05:56,116.83972,40.37482
1131,2008-02-06 03:06:01,116.83972,40.37481
1131,2008-02-06 03:06:06,116.83975,40.37483
1131,2008-02-06 03:06:11,116.83995,40.37511
1131,2008-02-06 03:06:16,116.84,40.37567
1131,2008-02-06 03:06:21,116.84009,40.37636
1131,2008-02-06 03:06:26,116.84016,40.37713
1131,2008-02-06 03:06:31,116.84023,40.37794
1131,2008-02-06 03:06:36,116.84026,40.37878
1131,2008-02-06 03:06:41,116.84031,40.37953
1131,2008-02-06 03:06:46,116.84033,40.38018
1131,2008-02-06 03:06:51,116.84037,40.38083
1131,2008-02-06 03:06:56,116.84049,40.38119
1131,2008-02-06 03:07:01,116.84074,40.3812
1131,2008-02-06 03:07:11,116.84153,40.38117
1131,2008-02-06 03:07:16,116.84198,40.38114
1131,2008-02-06 03:07:21,116.84234,40.38114
1131,2008-02-06 03:07:26,116.84281,40.38116
1131,2008-02-06 03:07:31,116.84286,40.38141
1131,2008-02-06 03:07:36,116.84284,40.38163
1131,2008-02-06 03:07:41,116.84284,40.38185
1131,2008-02-06 03:07:46,116.84288,40.38198
1131,2008-02-06 03:07:56,116.84327,40.38175
1131,2008-02-06 03:08:01,116.84338,40.38179
1131,2008-02-06 03:08:06,116.84356,40.38178
1131,2008-02-06 03:08:11,116.84368,40.38178
1131,2008-02-06 03:08:16,116.84371,40.38168
1131,2008-02-06 03:08:21,116.84359,40.38168
1131,2008-02-06 03:08:26,116.84335,40.38169
1131,2008-02-06 03:08:31,116.8432,40.38169
1131,2008-02-06 03:08:36,116.84322,40.38162
1131,2008-02-06 03:08:41,116.84322,40.38162
1131,2008-02-06 03:08:41,116.84322,40.38162
1131,2008-02-06 03:08:46,116.84322,40.38162
1131,2008-02-06 03:08:51,116.84323,40.38162
1131,2008-02-06 03:08:56,116.84323,40.38161
1131,2008-02-06 03:09:01,116.84323,40.38161
1131,2008-02-06 03:09:06,116.84323,40.38161
1131,2008-02-06 03:09:11,116.84323,40.38162
1131,2008-02-06 03:09:16,116.84323,40.38162
1131,2008-02-06 03:09:21,116.84323,40.38162
1131,2008-02-06 03:09:26,116.84323,40.38162
1131,2008-02-06 03:09:31,116.84323,40.38162
1131,2008-02-06 03:09:41,116.84323,40.38162
1131,2008-02-06 03:09:46,116.84323,40.38162
1131,2008-02-06 03:09:51,116.84323,40.38162
1131,2008-02-06 03:09:56,116.84324,40.38162
1131,2008-02-06 03:10:01,116.84324,40.38162
1131,2008-02-06 03:10:06,116.84324,40.38162
1131,2008-02-06 03:10:11,116.84324,40.38161
1131,2008-02-06 03:10:16,116.84324,40.38161
1131,2008-02-06 03:10:26,116.84325,40.38161
1131,2008-02-06 03:10:31,116.84325,40.38161
1131,2008-02-06 03:10:36,116.84325,40.38161
1131,2008-02-06 03:10:41,116.84325,40.38161
1131,2008-02-06 03:10:46,116.84326,40.3816
1131,2008-02-06 03:10:51,116.84326,40.3816
1131,2008-02-06 03:10:56,116.84326,40.3816
1131,2008-02-06 03:11:01,116.84326,40.3816
1131,2008-02-06 03:11:06,116.84326,40.3816
1131,2008-02-06 03:11:11,116.84327,40.3816
1131,2008-02-06 03:11:16,116.84327,40.38159
1131,2008-02-06 03:11:26,116.84327,40.38159
1131,2008-02-06 03:11:31,116.84327,40.38159
1131,2008-02-06 03:11:36,116.84327,40.38159
1131,2008-02-06 03:11:41,116.84327,40.38159
1131,2008-02-06 03:11:46,116.84327,40.38159
1131,2008-02-06 03:11:51,116.84327,40.38159
1131,2008-02-06 03:11:56,116.84327,40.38159
1131,2008-02-06 03:12:01,116.84327,40.38159
1131,2008-02-06 03:12:11,116.84327,40.38159
1131,2008-02-06 03:12:16,116.84327,40.38159
1131,2008-02-06 03:12:21,116.84327,40.38159
1131,2008-02-06 03:12:26,116.84327,40.38159
1131,2008-02-06 03:12:31,116.84327,40.38159
1131,2008-02-06 03:12:36,116.84327,40.38159
1131,2008-02-06 03:12:41,116.84327,40.38159
1131,2008-02-06 03:12:46,116.84328,40.38159
1131,2008-02-06 03:12:56,116.84328,40.38159
1131,2008-02-06 03:13:01,116.84328,40.38159
1131,2008-02-06 03:13:06,116.84328,40.38159
1131,2008-02-06 03:13:11,116.84328,40.38159
1131,2008-02-06 03:13:16,116.84328,40.38158
1131,2008-02-06 03:13:21,116.84328,40.38158
1131,2008-02-06 03:13:26,116.84328,40.38158
1131,2008-02-06 03:13:26,116.84328,40.38158
1131,2008-02-06 03:13:31,116.84328,40.38158
1131,2008-02-06 03:13:31,116.84328,40.38158
1131,2008-02-06 03:13:36,116.84328,40.38158
1131,2008-02-06 03:13:41,116.84328,40.38158
1131,2008-02-06 03:13:51,116.84329,40.38158
1131,2008-02-06 03:13:56,116.84329,40.38158
1131,2008-02-06 03:14:01,116.84329,40.38158
1131,2008-02-06 03:14:06,116.84329,40.38158
1131,2008-02-06 03:14:16,116.84329,40.38158
1131,2008-02-06 03:14:21,116.84329,40.38158
1131,2008-02-06 03:14:26,116.84329,40.38158
1131,2008-02-06 03:14:31,116.84329,40.38158
1131,2008-02-06 03:14:36,116.84329,40.38158
1131,2008-02-06 03:14:41,116.84329,40.38158
1131,2008-02-06 03:14:46,116.84329,40.38158
1131,2008-02-06 03:14:51,116.84329,40.38158
1131,2008-02-06 03:14:56,116.84329,40.38158
1131,2008-02-06 03:15:01,116.84329,40.38158
1131,2008-02-06 03:15:06,116.84329,40.38158
1131,2008-02-06 03:15:16,116.84329,40.38158
1131,2008-02-06 03:15:21,116.84329,40.38157
1131,2008-02-06 03:15:26,116.84329,40.38157
1131,2008-02-06 03:15:31,116.84329,40.38157
1131,2008-02-06 03:15:41,116.84329,40.38157
1131,2008-02-06 03:15:46,116.8433,40.38158
1131,2008-02-06 03:15:51,116.8433,40.38158
1131,2008-02-06 03:15:56,116.8433,40.38158
1131,2008-02-06 03:16:01,116.8433,40.38158
1131,2008-02-06 03:16:11,116.8433,40.38158
1131,2008-02-06 03:16:16,116.8433,40.38158
1131,2008-02-06 03:16:21,116.8433,40.38158
1131,2008-02-06 03:16:26,116.8433,40.38158
1131,2008-02-06 03:16:31,116.8433,40.38158
1131,2008-02-06 03:16:36,116.8433,40.38158
1131,2008-02-06 03:16:41,116.8433,40.38158
1131,2008-02-06 03:16:51,116.8433,40.38158
1131,2008-02-06 03:16:56,116.8433,40.38158
1131,2008-02-06 03:17:01,116.8433,40.38158
1131,2008-02-06 03:17:06,116.8433,40.38159
1131,2008-02-06 03:17:11,116.8433,40.38159
1131,2008-02-06 03:17:16,116.8433,40.38159
1131,2008-02-06 03:17:21,116.8433,40.38159
1131,2008-02-06 03:17:36,116.8433,40.38159
1131,2008-02-06 03:17:41,116.8433,40.38159
1131,2008-02-06 03:17:46,116.8433,40.38159
1131,2008-02-06 03:17:56,116.8433,40.38159
1131,2008-02-06 03:18:01,116.8433,40.38159
1131,2008-02-06 03:18:06,116.8433,40.38159
1131,2008-02-06 03:18:11,116.8433,40.38159
1131,2008-02-06 03:18:16,116.8433,40.38159
1131,2008-02-06 03:18:21,116.8433,40.38159
1131,2008-02-06 03:18:21,116.8433,40.38159
1131,2008-02-06 03:18:26,116.8433,40.38159
1131,2008-02-06 03:18:31,116.8433,40.38159
1131,2008-02-06 03:18:36,116.84329,40.38159
1131,2008-02-06 03:18:41,116.84329,40.38159
1131,2008-02-06 03:18:46,116.84329,40.38159
1131,2008-02-06 03:18:51,116.84329,40.38159
1131,2008-02-06 03:18:56,116.84329,40.38159
1131,2008-02-06 03:19:01,116.84329,40.38159
1131,2008-02-06 03:19:06,116.84329,40.38159
1131,2008-02-06 03:19:11,116.84329,40.38159
1131,2008-02-06 03:19:16,116.84329,40.38159
1131,2008-02-06 03:19:21,116.84329,40.38159
1131,2008-02-06 03:19:26,116.84329,40.38159
1131,2008-02-06 03:19:31,116.84329,40.38159
1131,2008-02-06 03:19:36,116.84329,40.38159
1131,2008-02-06 03:19:41,116.84329,40.38159
1131,2008-02-06 03:19:46,116.84329,40.3816
1131,2008-02-06 03:19:51,116.84329,40.3816
1131,2008-02-06 03:19:56,116.84329,40.3816
1131,2008-02-06 03:20:01,116.84329,40.3816
1131,2008-02-06 03:20:06,116.84329,40.3816
1131,2008-02-06 03:20:11,116.84329,40.3816
1131,2008-02-06 03:20:16,116.84329,40.3816
1131,2008-02-06 03:20:21,116.84329,40.3816
1131,2008-02-06 03:20:26,116.84329,40.3816
1131,2008-02-06 03:20:31,116.84329,40.3816
1131,2008-02-06 03:20:36,116.84329,40.3816
1131,2008-02-06 03:20:41,116.84329,40.3816
1131,2008-02-06 03:20:46,116.84329,40.3816
1131,2008-02-06 03:20:51,116.84329,40.3816
1131,2008-02-06 03:20:56,116.84329,40.3816
1131,2008-02-06 03:21:01,116.84329,40.3816
1131,2008-02-06 03:21:06,116.84329,40.3816
1131,2008-02-06 03:21:11,116.84329,40.3816
1131,2008-02-06 03:21:16,116.84329,40.3816
1131,2008-02-06 03:21:21,116.84329,40.3816
1131,2008-02-06 03:21:26,116.84329,40.3816
1131,2008-02-06 03:21:31,116.84328,40.3816
1131,2008-02-06 03:21:36,116.84328,40.3816
1131,2008-02-06 03:21:41,116.84328,40.3816
1131,2008-02-06 03:21:46,116.84328,40.38161
1131,2008-02-06 03:21:51,116.84328,40.38161
1131,2008-02-06 03:21:56,116.84328,40.38161
1131,2008-02-06 03:22:01,116.84328,40.38161
1131,2008-02-06 03:22:06,116.84328,40.38161
1131,2008-02-06 03:22:11,116.84328,40.38161
1131,2008-02-06 03:22:16,116.84328,40.38161
1131,2008-02-06 03:22:21,116.84328,40.38161
1131,2008-02-06 03:22:26,116.84328,40.38161
1131,2008-02-06 03:22:31,116.84328,40.38161
1131,2008-02-06 03:22:36,116.84328,40.38161
1131,2008-02-06 03:22:41,116.84328,40.38161
1131,2008-02-06 03:22:46,116.84328,40.38161
1131,2008-02-06 03:22:51,116.84328,40.38161
1131,2008-02-06 03:22:56,116.84328,40.38161
1131,2008-02-06 03:23:01,116.84328,40.38161
1131,2008-02-06 03:23:06,116.84328,40.38161
1131,2008-02-06 03:23:06,116.84328,40.38161
1131,2008-02-06 03:23:11,116.84328,40.38161
1131,2008-02-06 03:23:11,116.84328,40.38161
1131,2008-02-06 03:23:16,116.84328,40.38161
1131,2008-02-06 03:23:21,116.84328,40.38161
1131,2008-02-06 03:23:26,116.84328,40.38161
1131,2008-02-06 03:23:31,116.84328,40.38161
1131,2008-02-06 03:23:36,116.84328,40.38161
1131,2008-02-06 03:23:41,116.84328,40.38161
1131,2008-02-06 03:23:46,116.84328,40.38161
1131,2008-02-06 03:23:51,116.84328,40.38161
1131,2008-02-06 03:23:56,116.84328,40.38161
1131,2008-02-06 03:24:01,116.84328,40.38161
1131,2008-02-06 03:24:06,116.84328,40.38161
1131,2008-02-06 03:24:11,116.84328,40.38161
1131,2008-02-06 03:24:16,116.84328,40.38161
1131,2008-02-06 03:24:21,116.84328,40.38161
1131,2008-02-06 03:24:26,116.84328,40.38161
1131,2008-02-06 03:24:32,116.84328,40.38161
1131,2008-02-06 03:24:36,116.84328,40.38161
1131,2008-02-06 03:24:41,116.84328,40.38161
1131,2008-02-06 03:24:46,116.84328,40.38161
1131,2008-02-06 03:24:51,116.84328,40.38161
1131,2008-02-06 03:24:56,116.84328,40.38161
1131,2008-02-06 03:25:01,116.84328,40.38161
1131,2008-02-06 03:25:06,116.84328,40.38161
1131,2008-02-06 03:25:11,116.84328,40.38161
1131,2008-02-06 03:25:16,116.84328,40.38161
1131,2008-02-06 03:25:21,116.84328,40.38161
1131,2008-02-06 03:25:26,116.84328,40.38161
1131,2008-02-06 03:25:31,116.84328,40.38161
1131,2008-02-06 03:25:36,116.84328,40.38161
1131,2008-02-06 03:25:41,116.84328,40.38161
1131,2008-02-06 03:25:46,116.84328,40.38161
1131,2008-02-06 03:25:51,116.84328,40.38161
1131,2008-02-06 03:25:56,116.84328,40.38161
1131,2008-02-06 03:26:01,116.84328,40.38161
1131,2008-02-06 03:26:06,116.84328,40.38161
1131,2008-02-06 03:26:11,116.84328,40.38161
1131,2008-02-06 03:26:16,116.84328,40.38161
1131,2008-02-06 03:26:21,116.84328,40.38161
1131,2008-02-06 03:26:26,116.84328,40.38161
1131,2008-02-06 03:26:31,116.84328,40.38161
1131,2008-02-06 03:26:36,116.84328,40.38161
1131,2008-02-06 03:26:41,116.84328,40.38161
1131,2008-02-06 03:26:46,116.84328,40.38161
1131,2008-02-06 03:26:51,116.84328,40.38161
1131,2008-02-06 03:26:56,116.84328,40.38161
1131,2008-02-06 03:27:01,116.84328,40.38161
1131,2008-02-06 03:27:06,116.84328,40.38161
1131,2008-02-06 03:27:11,116.84328,40.38161
1131,2008-02-06 03:27:16,116.84328,40.38161
1131,2008-02-06 03:27:21,116.84328,40.38161
1131,2008-02-06 03:27:26,116.84328,40.38161
1131,2008-02-06 03:27:31,116.84328,40.38161
1131,2008-02-06 03:27:36,116.84328,40.38161
1131,2008-02-06 03:27:41,116.84328,40.38161
1131,2008-02-06 03:27:46,116.84328,40.38161
1131,2008-02-06 03:27:51,116.84328,40.38161
1131,2008-02-06 03:27:56,116.84328,40.38161
1131,2008-02-06 03:27:56,116.84328,40.38161
1131,2008-02-06 03:28:01,116.84328,40.38161
1131,2008-02-06 03:28:01,116.84328,40.38161
1131,2008-02-06 03:28:06,116.84327,40.38161
1131,2008-02-06 03:28:11,116.84327,40.38161
1131,2008-02-06 03:28:16,116.84327,40.38161
1131,2008-02-06 03:28:21,116.84327,40.38162
1131,2008-02-06 03:28:26,116.84327,40.38162
1131,2008-02-06 03:28:31,116.84327,40.38162
1131,2008-02-06 03:28:36,116.84327,40.38162
1131,2008-02-06 03:28:41,116.84327,40.38162
1131,2008-02-06 03:28:46,116.84327,40.38162
1131,2008-02-06 03:28:51,116.84327,40.38162
1131,2008-02-06 03:28:56,116.84327,40.38162
1131,2008-02-06 03:29:01,116.84327,40.38162
